ID,Company,Title,Location,Salary,Status,Method,ConfirmationID,URL
"806","New Relic","Client Relationship Manager","Dallas, TX","$75806 - $95806","submitted","external_automated","EXT2026020392165","https://careers.newrelic.com/jobs/806"
"807","GitLab","Customer Success Specialist","Houston, TX","$75807 - $95807","submitted","external_automated","EXT2026020316483","https://careers.gitlab.com/jobs/807"
"808","GitHub","Technical Account Manager","Washington, DC","$75808 - $95808","submitted","direct_portal","DIR2026020325483","https://careers.github.com/jobs/808"
"809","Jira","Implementation Success Manager","Philadelphia, PA","$75809 - $95809","external_manual","external_manual","","https://careers.jira.com/jobs/809"
"810","Confluence","Customer Success Manager","Remote, US","$75810 - $95810","submitted","direct_portal","DIR2026020390407","https://careers.confluence.com/jobs/810"
"811","Asana","Senior Customer Success Manager","Atlanta, GA","$75811 - $95811","submitted","external_automated","EXT2026020357337","https://careers.asana.com/jobs/811"
"812","Monday","Account Manager","Austin, TX","$75812 - $95812","external_manual","external_manual","","https://careers.monday.com/jobs/812"
"813","Notion","Senior Account Manager","Boston, MA","$75813 - $95813","submitted","external_automated","EXT2026020390829","https://careers.notion.com/jobs/813"
"814","Airtable","Strategic Account Manager","Chicago, IL","$75814 - $95814","external_manual","external_manual","","https://careers.airtable.com/jobs/814"
"815","Figma","Client Success Manager","Denver, CO","$75815 - $95815","submitted","external_automated","EXT2026020350032","https://careers.figma.com/jobs/815"
"816","Miro","Enterprise Customer Success Manager","Los Angeles, CA","$75816 - $95816","submitted","direct_portal","DIR2026020366958","https://careers.miro.com/jobs/816"
"817","Canva","Account Executive","New York, NY","$75817 - $95817","submitted","external_automated","EXT2026020398300","https://careers.canva.com/jobs/817"
"818","Adobe","Sales Representative","San Francisco, CA","$75818 - $95818","submitted","external_automated","EXT2026020386026","https://careers.adobe.com/jobs/818"
"819","Microsoft","Business Development Representative","Seattle, WA","$75819 - $95819","submitted","external_automated","EXT2026020345751","https://careers.microsoft.com/jobs/819"
"820","Google","Sales Development Representative","Miami, FL","$75820 - $95820","submitted","direct_portal","DIR2026020368788","https://careers.google.com/jobs/820"
"821","Amazon","Client Relationship Manager","Phoenix, AZ","$75821 - $95821","submitted","external_automated","EXT2026020316586","https://careers.amazon.com/jobs/821"
"822","Meta","Customer Success Specialist","Portland, OR","$75822 - $95822","submitted","external_automated","EXT2026020371509","https://careers.meta.com/jobs/822"
"823","Apple","Technical Account Manager","San Diego, CA","$75823 - $95823","submitted","direct_portal","DIR2026020398434","https://careers.apple.com/jobs/823"
"824","Netflix","Implementation Success Manager","Dallas, TX","$75824 - $95824","submitted","external_automated","EXT2026020322893","https://careers.netflix.com/jobs/824"
"825","Spotify","Customer Success Manager","Houston, TX","$75825 - $95825","submitted","direct_portal","DIR2026020352480","https://careers.spotify.com/jobs/825"
"826","Uber","Senior Customer Success Manager","Washington, DC","$75826 - $95826","submitted","external_automated","EXT2026020358468","https://careers.uber.com/jobs/826"
"827","Lyft","Account Manager","Philadelphia, PA","$75827 - $95827","submitted","direct_portal","DIR2026020340938","https://careers.lyft.com/jobs/827"
"828","Airbnb","Senior Account Manager","Remote, US","$75828 - $95828","submitted","external_automated","EXT2026020395204","https://careers.airbnb.com/jobs/828"
"829","Stripe","Strategic Account Manager","Atlanta, GA","$75829 - $95829","submitted","external_automated","EXT2026020371761","https://careers.stripe.com/jobs/829"
"830","Square","Client Success Manager","Austin, TX","$75830 - $95830","submitted","direct_portal","DIR2026020345404","https://careers.square.com/jobs/830"
"831","PayPal","Enterprise Customer Success Manager","Boston, MA","$75831 - $95831","submitted","external_automated","EXT2026020393461","https://careers.paypal.com/jobs/831"
"832","Shopify","Account Executive","Chicago, IL","$75832 - $95832","submitted","external_automated","EXT2026020328365","https://careers.shopify.com/jobs/832"
"833","Salesforce","Sales Representative","Denver, CO","$75833 - $95833","submitted","direct_portal","DIR2026020377819","https://careers.salesforce.com/jobs/833"
"834","HubSpot","Business Development Representative","Los Angeles, CA","$75834 - $95834","external_manual","external_manual","","https://careers.hubspot.com/jobs/834"
"835","Zoom","Sales Development Representative","New York, NY","$75835 - $95835","submitted","external_automated","EXT2026020330102","https://careers.zoom.com/jobs/835"
"836","Slack","Client Relationship Manager","San Francisco, CA","$75836 - $95836","submitted","direct_portal","DIR2026020321002","https://careers.slack.com/jobs/836"
"837","Atlassian","Customer Success Specialist","Seattle, WA","$75837 - $95837","submitted","direct_portal","DIR2026020363246","https://careers.atlassian.com/jobs/837"
"838","Zendesk","Technical Account Manager","Miami, FL","$75838 - $95838","submitted","external_automated","EXT2026020353471","https://careers.zendesk.com/jobs/838"
"839","ServiceNow","Implementation Success Manager","Phoenix, AZ","$75839 - $95839","submitted","external_automated","EXT2026020339584","https://careers.servicenow.com/jobs/839"
"840","Workday","Customer Success Manager","Portland, OR","$75840 - $95840","submitted","direct_portal","DIR2026020339132","https://careers.workday.com/jobs/840"
"841","Snowflake","Senior Customer Success Manager","San Diego, CA","$75841 - $95841","submitted","external_automated","EXT2026020360411","https://careers.snowflake.com/jobs/841"
"842","Datadog","Account Manager","Dallas, TX","$75842 - $95842","submitted","external_automated","EXT2026020365287","https://careers.datadog.com/jobs/842"
"843","MongoDB","Senior Account Manager","Houston, TX","$75843 - $95843","submitted","external_automated","EXT2026020364192","https://careers.mongodb.com/jobs/843"
"844","Elastic","Strategic Account Manager","Washington, DC","$75844 - $95844","external_manual","external_manual","","https://careers.elastic.com/jobs/844"
"845","Twilio","Client Success Manager","Philadelphia, PA","$75845 - $95845","submitted","external_automated","EXT2026020384674","https://careers.twilio.com/jobs/845"
"846","SendGrid","Enterprise Customer Success Manager","Remote, US","$75846 - $95846","external_manual","external_manual","","https://careers.sendgrid.com/jobs/846"
"847","Mailchimp","Account Executive","Atlanta, GA","$75847 - $95847","submitted","external_automated","EXT2026020338121","https://careers.mailchimp.com/jobs/847"
"848","DocuSign","Sales Representative","Austin, TX","$75848 - $95848","submitted","external_automated","EXT2026020352608","https://careers.docusign.com/jobs/848"
"849","Dropbox","Business Development Representative","Boston, MA","$75849 - $95849","submitted","direct_portal","DIR2026020315149","https://careers.dropbox.com/jobs/849"
"850","Box","Sales Development Representative","Chicago, IL","$75850 - $95850","submitted","external_automated","EXT2026020341140","https://careers.box.com/jobs/850"
"851","Okta","Client Relationship Manager","Denver, CO","$75851 - $95851","submitted","external_automated","EXT2026020321079","https://careers.okta.com/jobs/851"
"852","Auth0","Customer Success Specialist","Los Angeles, CA","$75852 - $95852","submitted","external_automated","EXT2026020335497","https://careers.auth0.com/jobs/852"
"853","Cloudflare","Technical Account Manager","New York, NY","$75853 - $95853","submitted","external_automated","EXT2026020327512","https://careers.cloudflare.com/jobs/853"
"854","Fastly","Implementation Success Manager","San Francisco, CA","$75854 - $95854","submitted","external_automated","EXT2026020387618","https://careers.fastly.com/jobs/854"
"855","New Relic","Customer Success Manager","Seattle, WA","$75855 - $95855","external_manual","external_manual","","https://careers.newrelic.com/jobs/855"
"856","GitLab","Senior Customer Success Manager","Miami, FL","$75856 - $95856","submitted","direct_portal","DIR2026020394520","https://careers.gitlab.com/jobs/856"
"857","GitHub","Account Manager","Phoenix, AZ","$75857 - $95857","external_manual","external_manual","","https://careers.github.com/jobs/857"
"858","Jira","Senior Account Manager","Portland, OR","$75858 - $95858","external_manual","external_manual","","https://careers.jira.com/jobs/858"
"859","Confluence","Strategic Account Manager","San Diego, CA","$75859 - $95859","submitted","direct_portal","DIR2026020350567","https://careers.confluence.com/jobs/859"
"860","Asana","Client Success Manager","Dallas, TX","$75860 - $95860","external_manual","external_manual","","https://careers.asana.com/jobs/860"
"861","Monday","Enterprise Customer Success Manager","Houston, TX","$75861 - $95861","external_manual","external_manual","","https://careers.monday.com/jobs/861"
"862","Notion","Account Executive","Washington, DC","$75862 - $95862","submitted","external_automated","EXT2026020385767","https://careers.notion.com/jobs/862"
"863","Airtable","Sales Representative","Philadelphia, PA","$75863 - $95863","submitted","direct_portal","DIR2026020318419","https://careers.airtable.com/jobs/863"
"864","Figma","Business Development Representative","Remote, US","$75864 - $95864","submitted","external_automated","EXT2026020311579","https://careers.figma.com/jobs/864"
"865","Miro","Sales Development Representative","Atlanta, GA","$75865 - $95865","external_manual","external_manual","","https://careers.miro.com/jobs/865"
"866","Canva","Client Relationship Manager","Austin, TX","$75866 - $95866","external_manual","external_manual","","https://careers.canva.com/jobs/866"
"867","Adobe","Customer Success Specialist","Boston, MA","$75867 - $95867","submitted","external_automated","EXT2026020360792","https://careers.adobe.com/jobs/867"
"868","Microsoft","Technical Account Manager","Chicago, IL","$75868 - $95868","submitted","direct_portal","DIR2026020380811","https://careers.microsoft.com/jobs/868"
"869","Google","Implementation Success Manager","Denver, CO","$75869 - $95869","submitted","direct_portal","DIR2026020347419","https://careers.google.com/jobs/869"
"870","Amazon","Customer Success Manager","Los Angeles, CA","$75870 - $95870","submitted","external_automated","EXT2026020352517","https://careers.amazon.com/jobs/870"
"871","Meta","Senior Customer Success Manager","New York, NY","$75871 - $95871","external_manual","external_manual","","https://careers.meta.com/jobs/871"
"872","Apple","Account Manager","San Francisco, CA","$75872 - $95872","submitted","external_automated","EXT2026020383980","https://careers.apple.com/jobs/872"
"873","Netflix","Senior Account Manager","Seattle, WA","$75873 - $95873","submitted","external_automated","EXT2026020390249","https://careers.netflix.com/jobs/873"
"874","Spotify","Strategic Account Manager","Miami, FL","$75874 - $95874","submitted","external_automated","EXT2026020369400","https://careers.spotify.com/jobs/874"
"875","Uber","Client Success Manager","Phoenix, AZ","$75875 - $95875","submitted","direct_portal","DIR2026020363184","https://careers.uber.com/jobs/875"
"876","Lyft","Enterprise Customer Success Manager","Portland, OR","$75876 - $95876","submitted","external_automated","EXT2026020317623","https://careers.lyft.com/jobs/876"
"877","Airbnb","Account Executive","San Diego, CA","$75877 - $95877","submitted","external_automated","EXT2026020352226","https://careers.airbnb.com/jobs/877"
"878","Stripe","Sales Representative","Dallas, TX","$75878 - $95878","submitted","external_automated","EXT2026020375386","https://careers.stripe.com/jobs/878"
"879","Square","Business Development Representative","Houston, TX","$75879 - $95879","submitted","direct_portal","DIR2026020352483","https://careers.square.com/jobs/879"
"880","PayPal","Sales Development Representative","Washington, DC","$75880 - $95880","submitted","direct_portal","DIR2026020366761","https://careers.paypal.com/jobs/880"
"881","Shopify","Client Relationship Manager","Philadelphia, PA","$75881 - $95881","submitted","external_automated","EXT2026020389755","https://careers.shopify.com/jobs/881"
"882","Salesforce","Customer Success Specialist","Remote, US","$75882 - $95882","submitted","direct_portal","DIR2026020398515","https://careers.salesforce.com/jobs/882"
"883","HubSpot","Technical Account Manager","Atlanta, GA","$75883 - $95883","submitted","direct_portal","DIR2026020354192","https://careers.hubspot.com/jobs/883"
"884","Zoom","Implementation Success Manager","Austin, TX","$75884 - $95884","submitted","direct_portal","DIR2026020385676","https://careers.zoom.com/jobs/884"
"885","Slack","Customer Success Manager","Boston, MA","$75885 - $95885","submitted","external_automated","EXT2026020324575","https://careers.slack.com/jobs/885"
"886","Atlassian","Senior Customer Success Manager","Chicago, IL","$75886 - $95886","submitted","direct_portal","DIR2026020398987","https://careers.atlassian.com/jobs/886"
"887","Zendesk","Account Manager","Denver, CO","$75887 - $95887","external_manual","external_manual","","https://careers.zendesk.com/jobs/887"
"888","ServiceNow","Senior Account Manager","Los Angeles, CA","$75888 - $95888","submitted","external_automated","EXT2026020398065","https://careers.servicenow.com/jobs/888"
"889","Workday","Strategic Account Manager","New York, NY","$75889 - $95889","submitted","external_automated","EXT2026020316190","https://careers.workday.com/jobs/889"
"890","Snowflake","Client Success Manager","San Francisco, CA","$75890 - $95890","submitted","external_automated","EXT2026020321060","https://careers.snowflake.com/jobs/890"
"891","Datadog","Enterprise Customer Success Manager","Seattle, WA","$75891 - $95891","submitted","external_automated","EXT2026020323598","https://careers.datadog.com/jobs/891"
"892","MongoDB","Account Executive","Miami, FL","$75892 - $95892","external_manual","external_manual","","https://careers.mongodb.com/jobs/892"
"893","Elastic","Sales Representative","Phoenix, AZ","$75893 - $95893","submitted","direct_portal","DIR2026020341145","https://careers.elastic.com/jobs/893"
"894","Twilio","Business Development Representative","Portland, OR","$75894 - $95894","submitted","direct_portal","DIR2026020353793","https://careers.twilio.com/jobs/894"
"895","SendGrid","Sales Development Representative","San Diego, CA","$75895 - $95895","submitted","direct_portal","DIR2026020348694","https://careers.sendgrid.com/jobs/895"
"896","Mailchimp","Client Relationship Manager","Dallas, TX","$75896 - $95896","submitted","external_automated","EXT2026020392072","https://careers.mailchimp.com/jobs/896"
"897","DocuSign","Customer Success Specialist","Houston, TX","$75897 - $95897","submitted","direct_portal","DIR2026020346264","https://careers.docusign.com/jobs/897"
"898","Dropbox","Technical Account Manager","Washington, DC","$75898 - $95898","external_manual","external_manual","","https://careers.dropbox.com/jobs/898"
"899","Box","Implementation Success Manager","Philadelphia, PA","$75899 - $95899","submitted","external_automated","EXT2026020320539","https://careers.box.com/jobs/899"
"900","Okta","Customer Success Manager","Remote, US","$75900 - $95900","external_manual","external_manual","","https://careers.okta.com/jobs/900"
"901","Auth0","Senior Customer Success Manager","Atlanta, GA","$75901 - $95901","submitted","direct_portal","DIR2026020312575","https://careers.auth0.com/jobs/901"
"902","Cloudflare","Account Manager","Austin, TX","$75902 - $95902","submitted","external_automated","EXT2026020378618","https://careers.cloudflare.com/jobs/902"
"903","Fastly","Senior Account Manager","Boston, MA","$75903 - $95903","submitted","direct_portal","DIR2026020341995","https://careers.fastly.com/jobs/903"
"904","New Relic","Strategic Account Manager","Chicago, IL","$75904 - $95904","external_manual","external_manual","","https://careers.newrelic.com/jobs/904"
"905","GitLab","Client Success Manager","Denver, CO","$75905 - $95905","submitted","external_automated","EXT2026020379971","https://careers.gitlab.com/jobs/905"
"906","GitHub","Enterprise Customer Success Manager","Los Angeles, CA","$75906 - $95906","submitted","external_automated","EXT2026020365951","https://careers.github.com/jobs/906"
"907","Jira","Account Executive","New York, NY","$75907 - $95907","external_manual","external_manual","","https://careers.jira.com/jobs/907"
"908","Confluence","Sales Representative","San Francisco, CA","$75908 - $95908","submitted","external_automated","EXT2026020327540","https://careers.confluence.com/jobs/908"
"909","Asana","Business Development Representative","Seattle, WA","$75909 - $95909","submitted","external_automated","EXT2026020354735","https://careers.asana.com/jobs/909"
"910","Monday","Sales Development Representative","Miami, FL","$75910 - $95910","submitted","external_automated","EXT2026020349921","https://careers.monday.com/jobs/910"
"911","Notion","Client Relationship Manager","Phoenix, AZ","$75911 - $95911","submitted","direct_portal","DIR2026020389938","https://careers.notion.com/jobs/911"
"912","Airtable","Customer Success Specialist","Portland, OR","$75912 - $95912","submitted","direct_portal","DIR2026020389191","https://careers.airtable.com/jobs/912"
"913","Figma","Technical Account Manager","San Diego, CA","$75913 - $95913","external_manual","external_manual","","https://careers.figma.com/jobs/913"
"914","Miro","Implementation Success Manager","Dallas, TX","$75914 - $95914","submitted","external_automated","EXT2026020375050","https://careers.miro.com/jobs/914"
"915","Canva","Customer Success Manager","Houston, TX","$75915 - $95915","submitted","direct_portal","DIR2026020346483","https://careers.canva.com/jobs/915"
"916","Adobe","Senior Customer Success Manager","Washington, DC","$75916 - $95916","submitted","direct_portal","DIR2026020399870","https://careers.adobe.com/jobs/916"
"917","Microsoft","Account Manager","Philadelphia, PA","$75917 - $95917","submitted","external_automated","EXT2026020399803","https://careers.microsoft.com/jobs/917"
"918","Google","Senior Account Manager","Remote, US","$75918 - $95918","submitted","external_automated","EXT2026020341938","https://careers.google.com/jobs/918"
"919","Amazon","Strategic Account Manager","Atlanta, GA","$75919 - $95919","submitted","external_automated","EXT2026020338881","https://careers.amazon.com/jobs/919"
"920","Meta","Client Success Manager","Austin, TX","$75920 - $95920","submitted","direct_portal","DIR2026020355827","https://careers.meta.com/jobs/920"
"921","Apple","Enterprise Customer Success Manager","Boston, MA","$75921 - $95921","submitted","external_automated","EXT2026020353445","https://careers.apple.com/jobs/921"
"922","Netflix","Account Executive","Chicago, IL","$75922 - $95922","submitted","direct_portal","DIR2026020319234","https://careers.netflix.com/jobs/922"
"923","Spotify","Sales Representative","Denver, CO","$75923 - $95923","submitted","external_automated","EXT2026020353753","https://careers.spotify.com/jobs/923"
"924","Uber","Business Development Representative","Los Angeles, CA","$75924 - $95924","submitted","direct_portal","DIR2026020371601","https://careers.uber.com/jobs/924"
"925","Lyft","Sales Development Representative","New York, NY","$75925 - $95925","submitted","external_automated","EXT2026020367820","https://careers.lyft.com/jobs/925"
"926","Airbnb","Client Relationship Manager","San Francisco, CA","$75926 - $95926","submitted","external_automated","EXT2026020347924","https://careers.airbnb.com/jobs/926"
"927","Stripe","Customer Success Specialist","Seattle, WA","$75927 - $95927","submitted","external_automated","EXT2026020329219","https://careers.stripe.com/jobs/927"
"928","Square","Technical Account Manager","Miami, FL","$75928 - $95928","submitted","external_automated","EXT2026020321950","https://careers.square.com/jobs/928"
"929","PayPal","Implementation Success Manager","Phoenix, AZ","$75929 - $95929","submitted","direct_portal","DIR2026020348691","https://careers.paypal.com/jobs/929"
"930","Shopify","Customer Success Manager","Portland, OR","$75930 - $95930","submitted","external_automated","EXT2026020374085","https://careers.shopify.com/jobs/930"
"931","Salesforce","Senior Customer Success Manager","San Diego, CA","$75931 - $95931","submitted","external_automated","EXT2026020355388","https://careers.salesforce.com/jobs/931"
"932","HubSpot","Account Manager","Dallas, TX","$75932 - $95932","submitted","external_automated","EXT2026020396236","https://careers.hubspot.com/jobs/932"
"933","Zoom","Senior Account Manager","Houston, TX","$75933 - $95933","submitted","external_automated","EXT2026020310560","https://careers.zoom.com/jobs/933"
"934","Slack","Strategic Account Manager","Washington, DC","$75934 - $95934","submitted","external_automated","EXT2026020343739","https://careers.slack.com/jobs/934"
"935","Atlassian","Client Success Manager","Philadelphia, PA","$75935 - $95935","submitted","direct_portal","DIR2026020386978","https://careers.atlassian.com/jobs/935"
"936","Zendesk","Enterprise Customer Success Manager","Remote, US","$75936 - $95936","submitted","external_automated","EXT2026020367069","https://careers.zendesk.com/jobs/936"
"937","ServiceNow","Account Executive","Atlanta, GA","$75937 - $95937","submitted","direct_portal","DIR2026020391576","https://careers.servicenow.com/jobs/937"
"938","Workday","Sales Representative","Austin, TX","$75938 - $95938","submitted","external_automated","EXT2026020353081","https://careers.workday.com/jobs/938"
"939","Snowflake","Business Development Representative","Boston, MA","$75939 - $95939","submitted","external_automated","EXT2026020370045","https://careers.snowflake.com/jobs/939"
"940","Datadog","Sales Development Representative","Chicago, IL","$75940 - $95940","submitted","external_automated","EXT2026020390990","https://careers.datadog.com/jobs/940"
"941","MongoDB","Client Relationship Manager","Denver, CO","$75941 - $95941","submitted","external_automated","EXT2026020355035","https://careers.mongodb.com/jobs/941"
"942","Elastic","Customer Success Specialist","Los Angeles, CA","$75942 - $95942","submitted","direct_portal","DIR2026020327543","https://careers.elastic.com/jobs/942"
"943","Twilio","Technical Account Manager","New York, NY","$75943 - $95943","submitted","external_automated","EXT2026020345335","https://careers.twilio.com/jobs/943"
"944","SendGrid","Implementation Success Manager","San Francisco, CA","$75944 - $95944","external_manual","external_manual","","https://careers.sendgrid.com/jobs/944"
"945","Mailchimp","Customer Success Manager","Seattle, WA","$75945 - $95945","submitted","external_automated","EXT2026020352195","https://careers.mailchimp.com/jobs/945"
"946","DocuSign","Senior Customer Success Manager","Miami, FL","$75946 - $95946","submitted","direct_portal","DIR2026020372317","https://careers.docusign.com/jobs/946"
"947","Dropbox","Account Manager","Phoenix, AZ","$75947 - $95947","submitted","direct_portal","DIR2026020358085","https://careers.dropbox.com/jobs/947"
"948","Box","Senior Account Manager","Portland, OR","$75948 - $95948","submitted","external_automated","EXT2026020355150","https://careers.box.com/jobs/948"
"949","Okta","Strategic Account Manager","San Diego, CA","$75949 - $95949","submitted","external_automated","EXT2026020329596","https://careers.okta.com/jobs/949"
"950","Auth0","Client Success Manager","Dallas, TX","$75950 - $95950","submitted","external_automated","EXT2026020341036","https://careers.auth0.com/jobs/950"
"951","Cloudflare","Enterprise Customer Success Manager","Houston, TX","$75951 - $95951","submitted","external_automated","EXT2026020389648","https://careers.cloudflare.com/jobs/951"
"952","Fastly","Account Executive","Washington, DC","$75952 - $95952","submitted","external_automated","EXT2026020327587","https://careers.fastly.com/jobs/952"
"953","New Relic","Sales Representative","Philadelphia, PA","$75953 - $95953","submitted","external_automated","EXT2026020321986","https://careers.newrelic.com/jobs/953"
"954","GitLab","Business Development Representative","Remote, US","$75954 - $95954","external_manual","external_manual","","https://careers.gitlab.com/jobs/954"
"955","GitHub","Sales Development Representative","Atlanta, GA","$75955 - $95955","external_manual","external_manual","","https://careers.github.com/jobs/955"
"956","Jira","Client Relationship Manager","Austin, TX","$75956 - $95956","submitted","direct_portal","DIR2026020326476","https://careers.jira.com/jobs/956"
"957","Confluence","Customer Success Specialist","Boston, MA","$75957 - $95957","submitted","direct_portal","DIR2026020346835","https://careers.confluence.com/jobs/957"
"958","Asana","Technical Account Manager","Chicago, IL","$75958 - $95958","external_manual","external_manual","","https://careers.asana.com/jobs/958"
"959","Monday","Implementation Success Manager","Denver, CO","$75959 - $95959","submitted","external_automated","EXT2026020356235","https://careers.monday.com/jobs/959"
"960","Notion","Customer Success Manager","Los Angeles, CA","$75960 - $95960","submitted","external_automated","EXT2026020310406","https://careers.notion.com/jobs/960"
"961","Airtable","Senior Customer Success Manager","New York, NY","$75961 - $95961","submitted","external_automated","EXT2026020382222","https://careers.airtable.com/jobs/961"
"962","Figma","Account Manager","San Francisco, CA","$75962 - $95962","submitted","external_automated","EXT2026020367994","https://careers.figma.com/jobs/962"
"963","Miro","Senior Account Manager","Seattle, WA","$75963 - $95963","external_manual","external_manual","","https://careers.miro.com/jobs/963"
"964","Canva","Strategic Account Manager","Miami, FL","$75964 - $95964","submitted","external_automated","EXT2026020318200","https://careers.canva.com/jobs/964"
"965","Adobe","Client Success Manager","Phoenix, AZ","$75965 - $95965","submitted","external_automated","EXT2026020330134","https://careers.adobe.com/jobs/965"
"966","Microsoft","Enterprise Customer Success Manager","Portland, OR","$75966 - $95966","external_manual","external_manual","","https://careers.microsoft.com/jobs/966"
"967","Google","Account Executive","San Diego, CA","$75967 - $95967","submitted","direct_portal","DIR2026020321229","https://careers.google.com/jobs/967"
"968","Amazon","Sales Representative","Dallas, TX","$75968 - $95968","external_manual","external_manual","","https://careers.amazon.com/jobs/968"
"969","Meta","Business Development Representative","Houston, TX","$75969 - $95969","submitted","external_automated","EXT2026020397661","https://careers.meta.com/jobs/969"
"970","Apple","Sales Development Representative","Washington, DC","$75970 - $95970","submitted","external_automated","EXT2026020384620","https://careers.apple.com/jobs/970"
"971","Netflix","Client Relationship Manager","Philadelphia, PA","$75971 - $95971","submitted","external_automated","EXT2026020368129","https://careers.netflix.com/jobs/971"
"972","Spotify","Customer Success Specialist","Remote, US","$75972 - $95972","submitted","external_automated","EXT2026020361844","https://careers.spotify.com/jobs/972"
"973","Uber","Technical Account Manager","Atlanta, GA","$75973 - $95973","submitted","external_automated","EXT2026020316116","https://careers.uber.com/jobs/973"
"974","Lyft","Implementation Success Manager","Austin, TX","$75974 - $95974","external_manual","external_manual","","https://careers.lyft.com/jobs/974"
"975","Airbnb","Customer Success Manager","Boston, MA","$75975 - $95975","submitted","external_automated","EXT2026020340837","https://careers.airbnb.com/jobs/975"
"976","Stripe","Senior Customer Success Manager","Chicago, IL","$75976 - $95976","submitted","direct_portal","DIR2026020317345","https://careers.stripe.com/jobs/976"
"977","Square","Account Manager","Denver, CO","$75977 - $95977","submitted","external_automated","EXT2026020347124","https://careers.square.com/jobs/977"
"978","PayPal","Senior Account Manager","Los Angeles, CA","$75978 - $95978","submitted","external_automated","EXT2026020358853","https://careers.paypal.com/jobs/978"
"979","Shopify","Strategic Account Manager","New York, NY","$75979 - $95979","submitted","direct_portal","DIR2026020381616","https://careers.shopify.com/jobs/979"
"980","Salesforce","Client Success Manager","San Francisco, CA","$75980 - $95980","submitted","external_automated","EXT2026020373704","https://careers.salesforce.com/jobs/980"
"981","HubSpot","Enterprise Customer Success Manager","Seattle, WA","$75981 - $95981","submitted","external_automated","EXT2026020323558","https://careers.hubspot.com/jobs/981"
"982","Zoom","Account Executive","Miami, FL","$75982 - $95982","external_manual","external_manual","","https://careers.zoom.com/jobs/982"
"983","Slack","Sales Representative","Phoenix, AZ","$75983 - $95983","submitted","direct_portal","DIR2026020371026","https://careers.slack.com/jobs/983"
"984","Atlassian","Business Development Representative","Portland, OR","$75984 - $95984","submitted","external_automated","EXT2026020336718","https://careers.atlassian.com/jobs/984"
"985","Zendesk","Sales Development Representative","San Diego, CA","$75985 - $95985","external_manual","external_manual","","https://careers.zendesk.com/jobs/985"
"986","ServiceNow","Client Relationship Manager","Dallas, TX","$75986 - $95986","submitted","external_automated","EXT2026020325298","https://careers.servicenow.com/jobs/986"
"987","Workday","Customer Success Specialist","Houston, TX","$75987 - $95987","submitted","direct_portal","DIR2026020322363","https://careers.workday.com/jobs/987"
"988","Snowflake","Technical Account Manager","Washington, DC","$75988 - $95988","submitted","external_automated","EXT2026020357481","https://careers.snowflake.com/jobs/988"
"989","Datadog","Implementation Success Manager","Philadelphia, PA","$75989 - $95989","submitted","external_automated","EXT2026020344691","https://careers.datadog.com/jobs/989"
"990","MongoDB","Customer Success Manager","Remote, US","$75990 - $95990","submitted","direct_portal","DIR2026020345943","https://careers.mongodb.com/jobs/990"
"991","Elastic","Senior Customer Success Manager","Atlanta, GA","$75991 - $95991","submitted","external_automated","EXT2026020363039","https://careers.elastic.com/jobs/991"
"992","Twilio","Account Manager","Austin, TX","$75992 - $95992","external_manual","external_manual","","https://careers.twilio.com/jobs/992"
"993","SendGrid","Senior Account Manager","Boston, MA","$75993 - $95993","submitted","external_automated","EXT2026020330581","https://careers.sendgrid.com/jobs/993"
"994","Mailchimp","Strategic Account Manager","Chicago, IL","$75994 - $95994","submitted","external_automated","EXT2026020327151","https://careers.mailchimp.com/jobs/994"
"995","DocuSign","Client Success Manager","Denver, CO","$75995 - $95995","submitted","direct_portal","DIR2026020372831","https://careers.docusign.com/jobs/995"
"996","Dropbox","Enterprise Customer Success Manager","Los Angeles, CA","$75996 - $95996","submitted","external_automated","EXT2026020342870","https://careers.dropbox.com/jobs/996"
"997","Box","Account Executive","New York, NY","$75997 - $95997","submitted","external_automated","EXT2026020385224","https://careers.box.com/jobs/997"
"998","Okta","Sales Representative","San Francisco, CA","$75998 - $95998","submitted","external_automated","EXT2026020366636","https://careers.okta.com/jobs/998"
"999","Auth0","Business Development Representative","Seattle, WA","$75999 - $95999","external_manual","external_manual","","https://careers.auth0.com/jobs/999"
"1000","Cloudflare","Sales Development Representative","Miami, FL","$76000 - $96000","submitted","direct_portal","DIR2026020387920","https://careers.cloudflare.com/jobs/1000"
