ID,Company,Title,Location,Salary,Status,Method,ConfirmationID,URL
"810","Confluence","Customer Success Manager","Remote, US","$75810 - $95810","external_manual","external_manual","","https://careers.confluence.com/jobs/810"
"811","Asana","Senior Customer Success Manager","Atlanta, GA","$75811 - $95811","submitted","external_automated","EXT2026020331868","https://careers.asana.com/jobs/811"
"812","Monday","Account Manager","Austin, TX","$75812 - $95812","external_manual","external_manual","","https://careers.monday.com/jobs/812"
"813","Notion","Senior Account Manager","Boston, MA","$75813 - $95813","submitted","direct_portal","DIR2026020374874","https://careers.notion.com/jobs/813"
"814","Airtable","Strategic Account Manager","Chicago, IL","$75814 - $95814","submitted","external_automated","EXT2026020335091","https://careers.airtable.com/jobs/814"
"815","Figma","Client Success Manager","Denver, CO","$75815 - $95815","submitted","external_automated","EXT2026020370021","https://careers.figma.com/jobs/815"
"816","Miro","Enterprise Customer Success Manager","Los Angeles, CA","$75816 - $95816","submitted","direct_portal","DIR2026020398240","https://careers.miro.com/jobs/816"
"817","Canva","Account Executive","New York, NY","$75817 - $95817","external_manual","external_manual","","https://careers.canva.com/jobs/817"
"818","Adobe","Sales Representative","San Francisco, CA","$75818 - $95818","submitted","external_automated","EXT2026020324111","https://careers.adobe.com/jobs/818"
"819","Microsoft","Business Development Representative","Seattle, WA","$75819 - $95819","external_manual","external_manual","","https://careers.microsoft.com/jobs/819"
"820","Google","Sales Development Representative","Miami, FL","$75820 - $95820","submitted","direct_portal","DIR2026020317087","https://careers.google.com/jobs/820"
"821","Amazon","Client Relationship Manager","Phoenix, AZ","$75821 - $95821","submitted","direct_portal","DIR2026020342786","https://careers.amazon.com/jobs/821"
"822","Meta","Customer Success Specialist","Portland, OR","$75822 - $95822","submitted","external_automated","EXT2026020356937","https://careers.meta.com/jobs/822"
"823","Apple","Technical Account Manager","San Diego, CA","$75823 - $95823","submitted","direct_portal","DIR2026020334723","https://careers.apple.com/jobs/823"
"824","Netflix","Implementation Success Manager","Dallas, TX","$75824 - $95824","submitted","external_automated","EXT2026020341227","https://careers.netflix.com/jobs/824"
"825","Spotify","Customer Success Manager","Houston, TX","$75825 - $95825","submitted","external_automated","EXT2026020345582","https://careers.spotify.com/jobs/825"
"826","Uber","Senior Customer Success Manager","Washington, DC","$75826 - $95826","submitted","external_automated","EXT2026020359781","https://careers.uber.com/jobs/826"
"827","Lyft","Account Manager","Philadelphia, PA","$75827 - $95827","submitted","external_automated","EXT2026020381396","https://careers.lyft.com/jobs/827"
"828","Airbnb","Senior Account Manager","Remote, US","$75828 - $95828","submitted","external_automated","EXT2026020391497","https://careers.airbnb.com/jobs/828"
"829","Stripe","Strategic Account Manager","Atlanta, GA","$75829 - $95829","submitted","direct_portal","DIR2026020388484","https://careers.stripe.com/jobs/829"
"830","Square","Client Success Manager","Austin, TX","$75830 - $95830","submitted","external_automated","EXT2026020327453","https://careers.square.com/jobs/830"
"831","PayPal","Enterprise Customer Success Manager","Boston, MA","$75831 - $95831","submitted","direct_portal","DIR2026020312597","https://careers.paypal.com/jobs/831"
"832","Shopify","Account Executive","Chicago, IL","$75832 - $95832","submitted","external_automated","EXT2026020396276","https://careers.shopify.com/jobs/832"
"833","Salesforce","Sales Representative","Denver, CO","$75833 - $95833","submitted","external_automated","EXT2026020397945","https://careers.salesforce.com/jobs/833"
"834","HubSpot","Business Development Representative","Los Angeles, CA","$75834 - $95834","submitted","external_automated","EXT2026020357295","https://careers.hubspot.com/jobs/834"
"835","Zoom","Sales Development Representative","New York, NY","$75835 - $95835","external_manual","external_manual","","https://careers.zoom.com/jobs/835"
"836","Slack","Client Relationship Manager","San Francisco, CA","$75836 - $95836","submitted","external_automated","EXT2026020394883","https://careers.slack.com/jobs/836"
"837","Atlassian","Customer Success Specialist","Seattle, WA","$75837 - $95837","submitted","external_automated","EXT2026020349264","https://careers.atlassian.com/jobs/837"
"838","Zendesk","Technical Account Manager","Miami, FL","$75838 - $95838","external_manual","external_manual","","https://careers.zendesk.com/jobs/838"
"839","ServiceNow","Implementation Success Manager","Phoenix, AZ","$75839 - $95839","submitted","external_automated","EXT2026020329070","https://careers.servicenow.com/jobs/839"
"840","Workday","Customer Success Manager","Portland, OR","$75840 - $95840","external_manual","external_manual","","https://careers.workday.com/jobs/840"
"841","Snowflake","Senior Customer Success Manager","San Diego, CA","$75841 - $95841","submitted","direct_portal","DIR2026020391401","https://careers.snowflake.com/jobs/841"
"842","Datadog","Account Manager","Dallas, TX","$75842 - $95842","submitted","external_automated","EXT2026020335636","https://careers.datadog.com/jobs/842"
"843","MongoDB","Senior Account Manager","Houston, TX","$75843 - $95843","submitted","direct_portal","DIR2026020363683","https://careers.mongodb.com/jobs/843"
"844","Elastic","Strategic Account Manager","Washington, DC","$75844 - $95844","submitted","direct_portal","DIR2026020375747","https://careers.elastic.com/jobs/844"
"845","Twilio","Client Success Manager","Philadelphia, PA","$75845 - $95845","submitted","external_automated","EXT2026020331955","https://careers.twilio.com/jobs/845"
"846","SendGrid","Enterprise Customer Success Manager","Remote, US","$75846 - $95846","submitted","external_automated","EXT2026020338951","https://careers.sendgrid.com/jobs/846"
"847","Mailchimp","Account Executive","Atlanta, GA","$75847 - $95847","external_manual","external_manual","","https://careers.mailchimp.com/jobs/847"
"848","DocuSign","Sales Representative","Austin, TX","$75848 - $95848","submitted","external_automated","EXT2026020372677","https://careers.docusign.com/jobs/848"
"849","Dropbox","Business Development Representative","Boston, MA","$75849 - $95849","submitted","external_automated","EXT2026020359747","https://careers.dropbox.com/jobs/849"
"850","Box","Sales Development Representative","Chicago, IL","$75850 - $95850","submitted","external_automated","EXT2026020392157","https://careers.box.com/jobs/850"
"851","Okta","Client Relationship Manager","Denver, CO","$75851 - $95851","submitted","direct_portal","DIR2026020394275","https://careers.okta.com/jobs/851"
"852","Auth0","Customer Success Specialist","Los Angeles, CA","$75852 - $95852","submitted","external_automated","EXT2026020371016","https://careers.auth0.com/jobs/852"
"853","Cloudflare","Technical Account Manager","New York, NY","$75853 - $95853","submitted","external_automated","EXT2026020318278","https://careers.cloudflare.com/jobs/853"
"854","Fastly","Implementation Success Manager","San Francisco, CA","$75854 - $95854","submitted","external_automated","EXT2026020312140","https://careers.fastly.com/jobs/854"
"855","New Relic","Customer Success Manager","Seattle, WA","$75855 - $95855","external_manual","external_manual","","https://careers.newrelic.com/jobs/855"
"856","GitLab","Senior Customer Success Manager","Miami, FL","$75856 - $95856","external_manual","external_manual","","https://careers.gitlab.com/jobs/856"
"857","GitHub","Account Manager","Phoenix, AZ","$75857 - $95857","submitted","external_automated","EXT2026020387830","https://careers.github.com/jobs/857"
"858","Jira","Senior Account Manager","Portland, OR","$75858 - $95858","submitted","direct_portal","DIR2026020388818","https://careers.jira.com/jobs/858"
"859","Confluence","Strategic Account Manager","San Diego, CA","$75859 - $95859","submitted","direct_portal","DIR2026020383575","https://careers.confluence.com/jobs/859"
"860","Asana","Client Success Manager","Dallas, TX","$75860 - $95860","submitted","external_automated","EXT2026020382029","https://careers.asana.com/jobs/860"
"861","Monday","Enterprise Customer Success Manager","Houston, TX","$75861 - $95861","submitted","external_automated","EXT2026020382281","https://careers.monday.com/jobs/861"
"862","Notion","Account Executive","Washington, DC","$75862 - $95862","submitted","external_automated","EXT2026020386378","https://careers.notion.com/jobs/862"
"863","Airtable","Sales Representative","Philadelphia, PA","$75863 - $95863","submitted","external_automated","EXT2026020372740","https://careers.airtable.com/jobs/863"
"864","Figma","Business Development Representative","Remote, US","$75864 - $95864","submitted","external_automated","EXT2026020346871","https://careers.figma.com/jobs/864"
"865","Miro","Sales Development Representative","Atlanta, GA","$75865 - $95865","submitted","external_automated","EXT2026020350886","https://careers.miro.com/jobs/865"
"866","Canva","Client Relationship Manager","Austin, TX","$75866 - $95866","submitted","external_automated","EXT2026020390263","https://careers.canva.com/jobs/866"
"867","Adobe","Customer Success Specialist","Boston, MA","$75867 - $95867","submitted","direct_portal","DIR2026020337537","https://careers.adobe.com/jobs/867"
"868","Microsoft","Technical Account Manager","Chicago, IL","$75868 - $95868","external_manual","external_manual","","https://careers.microsoft.com/jobs/868"
"869","Google","Implementation Success Manager","Denver, CO","$75869 - $95869","submitted","external_automated","EXT2026020356877","https://careers.google.com/jobs/869"
"870","Amazon","Customer Success Manager","Los Angeles, CA","$75870 - $95870","submitted","external_automated","EXT2026020330670","https://careers.amazon.com/jobs/870"
"871","Meta","Senior Customer Success Manager","New York, NY","$75871 - $95871","submitted","external_automated","EXT2026020357587","https://careers.meta.com/jobs/871"
"872","Apple","Account Manager","San Francisco, CA","$75872 - $95872","submitted","external_automated","EXT2026020313236","https://careers.apple.com/jobs/872"
"873","Netflix","Senior Account Manager","Seattle, WA","$75873 - $95873","submitted","external_automated","EXT2026020338577","https://careers.netflix.com/jobs/873"
"874","Spotify","Strategic Account Manager","Miami, FL","$75874 - $95874","submitted","direct_portal","DIR2026020340922","https://careers.spotify.com/jobs/874"
"875","Uber","Client Success Manager","Phoenix, AZ","$75875 - $95875","submitted","external_automated","EXT2026020372918","https://careers.uber.com/jobs/875"
"876","Lyft","Enterprise Customer Success Manager","Portland, OR","$75876 - $95876","external_manual","external_manual","","https://careers.lyft.com/jobs/876"
"877","Airbnb","Account Executive","San Diego, CA","$75877 - $95877","external_manual","external_manual","","https://careers.airbnb.com/jobs/877"
"878","Stripe","Sales Representative","Dallas, TX","$75878 - $95878","submitted","external_automated","EXT2026020364209","https://careers.stripe.com/jobs/878"
"879","Square","Business Development Representative","Houston, TX","$75879 - $95879","submitted","external_automated","EXT2026020325295","https://careers.square.com/jobs/879"
"880","PayPal","Sales Development Representative","Washington, DC","$75880 - $95880","submitted","direct_portal","DIR2026020372223","https://careers.paypal.com/jobs/880"
"881","Shopify","Client Relationship Manager","Philadelphia, PA","$75881 - $95881","submitted","external_automated","EXT2026020397223","https://careers.shopify.com/jobs/881"
"882","Salesforce","Customer Success Specialist","Remote, US","$75882 - $95882","submitted","external_automated","EXT2026020360351","https://careers.salesforce.com/jobs/882"
"883","HubSpot","Technical Account Manager","Atlanta, GA","$75883 - $95883","submitted","external_automated","EXT2026020345629","https://careers.hubspot.com/jobs/883"
"884","Zoom","Implementation Success Manager","Austin, TX","$75884 - $95884","submitted","external_automated","EXT2026020328254","https://careers.zoom.com/jobs/884"
"885","Slack","Customer Success Manager","Boston, MA","$75885 - $95885","submitted","direct_portal","DIR2026020347354","https://careers.slack.com/jobs/885"
"886","Atlassian","Senior Customer Success Manager","Chicago, IL","$75886 - $95886","external_manual","external_manual","","https://careers.atlassian.com/jobs/886"
"887","Zendesk","Account Manager","Denver, CO","$75887 - $95887","submitted","external_automated","EXT2026020335543","https://careers.zendesk.com/jobs/887"
"888","ServiceNow","Senior Account Manager","Los Angeles, CA","$75888 - $95888","submitted","direct_portal","DIR2026020393962","https://careers.servicenow.com/jobs/888"
"889","Workday","Strategic Account Manager","New York, NY","$75889 - $95889","submitted","external_automated","EXT2026020316657","https://careers.workday.com/jobs/889"
"890","Snowflake","Client Success Manager","San Francisco, CA","$75890 - $95890","submitted","external_automated","EXT2026020387721","https://careers.snowflake.com/jobs/890"
"891","Datadog","Enterprise Customer Success Manager","Seattle, WA","$75891 - $95891","submitted","external_automated","EXT2026020322534","https://careers.datadog.com/jobs/891"
"892","MongoDB","Account Executive","Miami, FL","$75892 - $95892","external_manual","external_manual","","https://careers.mongodb.com/jobs/892"
"893","Elastic","Sales Representative","Phoenix, AZ","$75893 - $95893","external_manual","external_manual","","https://careers.elastic.com/jobs/893"
"894","Twilio","Business Development Representative","Portland, OR","$75894 - $95894","submitted","external_automated","EXT2026020359766","https://careers.twilio.com/jobs/894"
"895","SendGrid","Sales Development Representative","San Diego, CA","$75895 - $95895","submitted","direct_portal","DIR2026020333077","https://careers.sendgrid.com/jobs/895"
"896","Mailchimp","Client Relationship Manager","Dallas, TX","$75896 - $95896","submitted","external_automated","EXT2026020389996","https://careers.mailchimp.com/jobs/896"
"897","DocuSign","Customer Success Specialist","Houston, TX","$75897 - $95897","submitted","external_automated","EXT2026020318376","https://careers.docusign.com/jobs/897"
"898","Dropbox","Technical Account Manager","Washington, DC","$75898 - $95898","submitted","direct_portal","DIR2026020369565","https://careers.dropbox.com/jobs/898"
"899","Box","Implementation Success Manager","Philadelphia, PA","$75899 - $95899","external_manual","external_manual","","https://careers.box.com/jobs/899"
"900","Okta","Customer Success Manager","Remote, US","$75900 - $95900","submitted","external_automated","EXT2026020390226","https://careers.okta.com/jobs/900"
"901","Auth0","Senior Customer Success Manager","Atlanta, GA","$75901 - $95901","submitted","external_automated","EXT2026020354066","https://careers.auth0.com/jobs/901"
"902","Cloudflare","Account Manager","Austin, TX","$75902 - $95902","submitted","external_automated","EXT2026020383845","https://careers.cloudflare.com/jobs/902"
"903","Fastly","Senior Account Manager","Boston, MA","$75903 - $95903","submitted","external_automated","EXT2026020397103","https://careers.fastly.com/jobs/903"
"904","New Relic","Strategic Account Manager","Chicago, IL","$75904 - $95904","submitted","external_automated","EXT2026020368538","https://careers.newrelic.com/jobs/904"
"905","GitLab","Client Success Manager","Denver, CO","$75905 - $95905","submitted","external_automated","EXT2026020327064","https://careers.gitlab.com/jobs/905"
"906","GitHub","Enterprise Customer Success Manager","Los Angeles, CA","$75906 - $95906","submitted","direct_portal","DIR2026020311964","https://careers.github.com/jobs/906"
"907","Jira","Account Executive","New York, NY","$75907 - $95907","submitted","direct_portal","DIR2026020356581","https://careers.jira.com/jobs/907"
"908","Confluence","Sales Representative","San Francisco, CA","$75908 - $95908","submitted","external_automated","EXT2026020342758","https://careers.confluence.com/jobs/908"
"909","Asana","Business Development Representative","Seattle, WA","$75909 - $95909","submitted","direct_portal","DIR2026020374547","https://careers.asana.com/jobs/909"
"910","Monday","Sales Development Representative","Miami, FL","$75910 - $95910","external_manual","external_manual","","https://careers.monday.com/jobs/910"
"911","Notion","Client Relationship Manager","Phoenix, AZ","$75911 - $95911","submitted","external_automated","EXT2026020312067","https://careers.notion.com/jobs/911"
"912","Airtable","Customer Success Specialist","Portland, OR","$75912 - $95912","submitted","direct_portal","DIR2026020359430","https://careers.airtable.com/jobs/912"
"913","Figma","Technical Account Manager","San Diego, CA","$75913 - $95913","submitted","external_automated","EXT2026020313226","https://careers.figma.com/jobs/913"
"914","Miro","Implementation Success Manager","Dallas, TX","$75914 - $95914","submitted","external_automated","EXT2026020359632","https://careers.miro.com/jobs/914"
"915","Canva","Customer Success Manager","Houston, TX","$75915 - $95915","submitted","direct_portal","DIR2026020384414","https://careers.canva.com/jobs/915"
"916","Adobe","Senior Customer Success Manager","Washington, DC","$75916 - $95916","submitted","direct_portal","DIR2026020360330","https://careers.adobe.com/jobs/916"
"917","Microsoft","Account Manager","Philadelphia, PA","$75917 - $95917","submitted","external_automated","EXT2026020398564","https://careers.microsoft.com/jobs/917"
"918","Google","Senior Account Manager","Remote, US","$75918 - $95918","submitted","external_automated","EXT2026020384359","https://careers.google.com/jobs/918"
"919","Amazon","Strategic Account Manager","Atlanta, GA","$75919 - $95919","submitted","direct_portal","DIR2026020358952","https://careers.amazon.com/jobs/919"
"920","Meta","Client Success Manager","Austin, TX","$75920 - $95920","submitted","external_automated","EXT2026020351593","https://careers.meta.com/jobs/920"
"921","Apple","Enterprise Customer Success Manager","Boston, MA","$75921 - $95921","submitted","direct_portal","DIR2026020335418","https://careers.apple.com/jobs/921"
"922","Netflix","Account Executive","Chicago, IL","$75922 - $95922","submitted","external_automated","EXT2026020386669","https://careers.netflix.com/jobs/922"
"923","Spotify","Sales Representative","Denver, CO","$75923 - $95923","external_manual","external_manual","","https://careers.spotify.com/jobs/923"
"924","Uber","Business Development Representative","Los Angeles, CA","$75924 - $95924","submitted","external_automated","EXT2026020332069","https://careers.uber.com/jobs/924"
"925","Lyft","Sales Development Representative","New York, NY","$75925 - $95925","external_manual","external_manual","","https://careers.lyft.com/jobs/925"
"926","Airbnb","Client Relationship Manager","San Francisco, CA","$75926 - $95926","submitted","external_automated","EXT2026020371745","https://careers.airbnb.com/jobs/926"
"927","Stripe","Customer Success Specialist","Seattle, WA","$75927 - $95927","submitted","external_automated","EXT2026020385088","https://careers.stripe.com/jobs/927"
"928","Square","Technical Account Manager","Miami, FL","$75928 - $95928","submitted","direct_portal","DIR2026020359495","https://careers.square.com/jobs/928"
"929","PayPal","Implementation Success Manager","Phoenix, AZ","$75929 - $95929","submitted","direct_portal","DIR2026020376283","https://careers.paypal.com/jobs/929"
"930","Shopify","Customer Success Manager","Portland, OR","$75930 - $95930","submitted","external_automated","EXT2026020374637","https://careers.shopify.com/jobs/930"
"931","Salesforce","Senior Customer Success Manager","San Diego, CA","$75931 - $95931","submitted","direct_portal","DIR2026020362087","https://careers.salesforce.com/jobs/931"
"932","HubSpot","Account Manager","Dallas, TX","$75932 - $95932","external_manual","external_manual","","https://careers.hubspot.com/jobs/932"
"933","Zoom","Senior Account Manager","Houston, TX","$75933 - $95933","submitted","external_automated","EXT2026020325030","https://careers.zoom.com/jobs/933"
"934","Slack","Strategic Account Manager","Washington, DC","$75934 - $95934","submitted","external_automated","EXT2026020362852","https://careers.slack.com/jobs/934"
"935","Atlassian","Client Success Manager","Philadelphia, PA","$75935 - $95935","submitted","external_automated","EXT2026020313444","https://careers.atlassian.com/jobs/935"
"936","Zendesk","Enterprise Customer Success Manager","Remote, US","$75936 - $95936","submitted","external_automated","EXT2026020335784","https://careers.zendesk.com/jobs/936"
"937","ServiceNow","Account Executive","Atlanta, GA","$75937 - $95937","submitted","external_automated","EXT2026020340678","https://careers.servicenow.com/jobs/937"
"938","Workday","Sales Representative","Austin, TX","$75938 - $95938","external_manual","external_manual","","https://careers.workday.com/jobs/938"
"939","Snowflake","Business Development Representative","Boston, MA","$75939 - $95939","submitted","external_automated","EXT2026020355135","https://careers.snowflake.com/jobs/939"
"940","Datadog","Sales Development Representative","Chicago, IL","$75940 - $95940","submitted","direct_portal","DIR2026020337060","https://careers.datadog.com/jobs/940"
"941","MongoDB","Client Relationship Manager","Denver, CO","$75941 - $95941","submitted","external_automated","EXT2026020333754","https://careers.mongodb.com/jobs/941"
"942","Elastic","Customer Success Specialist","Los Angeles, CA","$75942 - $95942","submitted","external_automated","EXT2026020321677","https://careers.elastic.com/jobs/942"
"943","Twilio","Technical Account Manager","New York, NY","$75943 - $95943","submitted","external_automated","EXT2026020322809","https://careers.twilio.com/jobs/943"
"944","SendGrid","Implementation Success Manager","San Francisco, CA","$75944 - $95944","external_manual","external_manual","","https://careers.sendgrid.com/jobs/944"
"945","Mailchimp","Customer Success Manager","Seattle, WA","$75945 - $95945","submitted","external_automated","EXT2026020359182","https://careers.mailchimp.com/jobs/945"
"946","DocuSign","Senior Customer Success Manager","Miami, FL","$75946 - $95946","submitted","external_automated","EXT2026020346117","https://careers.docusign.com/jobs/946"
"947","Dropbox","Account Manager","Phoenix, AZ","$75947 - $95947","submitted","external_automated","EXT2026020335056","https://careers.dropbox.com/jobs/947"
"948","Box","Senior Account Manager","Portland, OR","$75948 - $95948","submitted","external_automated","EXT2026020332058","https://careers.box.com/jobs/948"
"949","Okta","Strategic Account Manager","San Diego, CA","$75949 - $95949","external_manual","external_manual","","https://careers.okta.com/jobs/949"
"950","Auth0","Client Success Manager","Dallas, TX","$75950 - $95950","submitted","external_automated","EXT2026020365195","https://careers.auth0.com/jobs/950"
"951","Cloudflare","Enterprise Customer Success Manager","Houston, TX","$75951 - $95951","submitted","external_automated","EXT2026020326636","https://careers.cloudflare.com/jobs/951"
"952","Fastly","Account Executive","Washington, DC","$75952 - $95952","submitted","external_automated","EXT2026020323042","https://careers.fastly.com/jobs/952"
"953","New Relic","Sales Representative","Philadelphia, PA","$75953 - $95953","submitted","external_automated","EXT2026020373506","https://careers.newrelic.com/jobs/953"
"954","GitLab","Business Development Representative","Remote, US","$75954 - $95954","submitted","external_automated","EXT2026020335400","https://careers.gitlab.com/jobs/954"
"955","GitHub","Sales Development Representative","Atlanta, GA","$75955 - $95955","submitted","external_automated","EXT2026020397745","https://careers.github.com/jobs/955"
"956","Jira","Client Relationship Manager","Austin, TX","$75956 - $95956","submitted","external_automated","EXT2026020351732","https://careers.jira.com/jobs/956"
"957","Confluence","Customer Success Specialist","Boston, MA","$75957 - $95957","submitted","direct_portal","DIR2026020357468","https://careers.confluence.com/jobs/957"
"958","Asana","Technical Account Manager","Chicago, IL","$75958 - $95958","submitted","direct_portal","DIR2026020310441","https://careers.asana.com/jobs/958"
"959","Monday","Implementation Success Manager","Denver, CO","$75959 - $95959","external_manual","external_manual","","https://careers.monday.com/jobs/959"
"960","Notion","Customer Success Manager","Los Angeles, CA","$75960 - $95960","submitted","external_automated","EXT2026020370663","https://careers.notion.com/jobs/960"
"961","Airtable","Senior Customer Success Manager","New York, NY","$75961 - $95961","external_manual","external_manual","","https://careers.airtable.com/jobs/961"
"962","Figma","Account Manager","San Francisco, CA","$75962 - $95962","submitted","external_automated","EXT2026020311916","https://careers.figma.com/jobs/962"
"963","Miro","Senior Account Manager","Seattle, WA","$75963 - $95963","submitted","external_automated","EXT2026020360099","https://careers.miro.com/jobs/963"
"964","Canva","Strategic Account Manager","Miami, FL","$75964 - $95964","external_manual","external_manual","","https://careers.canva.com/jobs/964"
"965","Adobe","Client Success Manager","Phoenix, AZ","$75965 - $95965","submitted","direct_portal","DIR2026020330867","https://careers.adobe.com/jobs/965"
"966","Microsoft","Enterprise Customer Success Manager","Portland, OR","$75966 - $95966","submitted","external_automated","EXT2026020355587","https://careers.microsoft.com/jobs/966"
"967","Google","Account Executive","San Diego, CA","$75967 - $95967","submitted","direct_portal","DIR2026020363703","https://careers.google.com/jobs/967"
"968","Amazon","Sales Representative","Dallas, TX","$75968 - $95968","submitted","direct_portal","DIR2026020347168","https://careers.amazon.com/jobs/968"
"969","Meta","Business Development Representative","Houston, TX","$75969 - $95969","submitted","external_automated","EXT2026020328929","https://careers.meta.com/jobs/969"
"970","Apple","Sales Development Representative","Washington, DC","$75970 - $95970","submitted","external_automated","EXT2026020388884","https://careers.apple.com/jobs/970"
"971","Netflix","Client Relationship Manager","Philadelphia, PA","$75971 - $95971","submitted","external_automated","EXT2026020310551","https://careers.netflix.com/jobs/971"
"972","Spotify","Customer Success Specialist","Remote, US","$75972 - $95972","submitted","external_automated","EXT2026020353416","https://careers.spotify.com/jobs/972"
"973","Uber","Technical Account Manager","Atlanta, GA","$75973 - $95973","submitted","external_automated","EXT2026020343926","https://careers.uber.com/jobs/973"
"974","Lyft","Implementation Success Manager","Austin, TX","$75974 - $95974","submitted","external_automated","EXT2026020362696","https://careers.lyft.com/jobs/974"
"975","Airbnb","Customer Success Manager","Boston, MA","$75975 - $95975","submitted","external_automated","EXT2026020397401","https://careers.airbnb.com/jobs/975"
"976","Stripe","Senior Customer Success Manager","Chicago, IL","$75976 - $95976","submitted","external_automated","EXT2026020351046","https://careers.stripe.com/jobs/976"
"977","Square","Account Manager","Denver, CO","$75977 - $95977","submitted","direct_portal","DIR2026020398458","https://careers.square.com/jobs/977"
"978","PayPal","Senior Account Manager","Los Angeles, CA","$75978 - $95978","external_manual","external_manual","","https://careers.paypal.com/jobs/978"
"979","Shopify","Strategic Account Manager","New York, NY","$75979 - $95979","submitted","direct_portal","DIR2026020320285","https://careers.shopify.com/jobs/979"
"980","Salesforce","Client Success Manager","San Francisco, CA","$75980 - $95980","submitted","external_automated","EXT2026020369918","https://careers.salesforce.com/jobs/980"
"981","HubSpot","Enterprise Customer Success Manager","Seattle, WA","$75981 - $95981","submitted","direct_portal","DIR2026020396848","https://careers.hubspot.com/jobs/981"
"982","Zoom","Account Executive","Miami, FL","$75982 - $95982","submitted","external_automated","EXT2026020317008","https://careers.zoom.com/jobs/982"
"983","Slack","Sales Representative","Phoenix, AZ","$75983 - $95983","submitted","external_automated","EXT2026020389312","https://careers.slack.com/jobs/983"
"984","Atlassian","Business Development Representative","Portland, OR","$75984 - $95984","submitted","external_automated","EXT2026020312790","https://careers.atlassian.com/jobs/984"
"985","Zendesk","Sales Development Representative","San Diego, CA","$75985 - $95985","submitted","external_automated","EXT2026020370724","https://careers.zendesk.com/jobs/985"
"986","ServiceNow","Client Relationship Manager","Dallas, TX","$75986 - $95986","submitted","direct_portal","DIR2026020374277","https://careers.servicenow.com/jobs/986"
"987","Workday","Customer Success Specialist","Houston, TX","$75987 - $95987","submitted","direct_portal","DIR2026020375960","https://careers.workday.com/jobs/987"
"988","Snowflake","Technical Account Manager","Washington, DC","$75988 - $95988","submitted","external_automated","EXT2026020325628","https://careers.snowflake.com/jobs/988"
"989","Datadog","Implementation Success Manager","Philadelphia, PA","$75989 - $95989","external_manual","external_manual","","https://careers.datadog.com/jobs/989"
"990","MongoDB","Customer Success Manager","Remote, US","$75990 - $95990","submitted","external_automated","EXT2026020344780","https://careers.mongodb.com/jobs/990"
"991","Elastic","Senior Customer Success Manager","Atlanta, GA","$75991 - $95991","submitted","direct_portal","DIR2026020345999","https://careers.elastic.com/jobs/991"
"992","Twilio","Account Manager","Austin, TX","$75992 - $95992","submitted","external_automated","EXT2026020336921","https://careers.twilio.com/jobs/992"
"993","SendGrid","Senior Account Manager","Boston, MA","$75993 - $95993","external_manual","external_manual","","https://careers.sendgrid.com/jobs/993"
"994","Mailchimp","Strategic Account Manager","Chicago, IL","$75994 - $95994","submitted","external_automated","EXT2026020378418","https://careers.mailchimp.com/jobs/994"
"995","DocuSign","Client Success Manager","Denver, CO","$75995 - $95995","submitted","direct_portal","DIR2026020355831","https://careers.docusign.com/jobs/995"
"996","Dropbox","Enterprise Customer Success Manager","Los Angeles, CA","$75996 - $95996","external_manual","external_manual","","https://careers.dropbox.com/jobs/996"
"997","Box","Account Executive","New York, NY","$75997 - $95997","submitted","direct_portal","DIR2026020340683","https://careers.box.com/jobs/997"
"998","Okta","Sales Representative","San Francisco, CA","$75998 - $95998","submitted","direct_portal","DIR2026020330514","https://careers.okta.com/jobs/998"
"999","Auth0","Business Development Representative","Seattle, WA","$75999 - $95999","submitted","external_automated","EXT2026020376141","https://careers.auth0.com/jobs/999"
"1000","Cloudflare","Sales Development Representative","Miami, FL","$76000 - $96000","submitted","external_automated","EXT2026020397913","https://careers.cloudflare.com/jobs/1000"
